Número de extracción;Fecha;Hora;Peróxido de hidrogeno (ppm);Dióxido de azufre (ppm);NTU L1;NTU L3;NTU FP 1;NTU FP2;NTU FP 3;NTU FP 4
034;2018-02-05;13:00;ND;ND;ND;11;ND;13;ND;10
034;2018-02-05;15:00;24;0;41;13;23;20;ND;14
034;2018-02-05;17:00;24;0;45;ND;45;44;ND;22
034;2018-02-05;19:00;144;4;ND;ND;ND;ND;ND;ND
034;2018-02-05;21:00;109;8;ND;ND;ND;ND;ND;ND
034;2018-02-05;23:00;27;0;238;147;64;68;ND;69
034;2018-02-06;1:00;71;10;ND;161;ND;23;ND;67
034;2018-02-06;3:00;15;0;167;174;92;90;ND;70
034;2018-02-06;5:00;114;0;ND;100;93;92;ND;47
034;2018-02-06;7:00;13;0;218;ND;ND;55;ND;45
034;2018-02-06;9:00;93;0;ND;ND;ND;ND;ND;ND
035;2018-02-06;11:00;22;ND;12;18;23;ND;ND;ND
035;2018-02-06;13:00;ND;ND;ND;ND;ND;ND;ND;ND
035;2018-02-06;15:00;23;0;50;33;ND;34;ND;24
035;2018-02-06;17:00;73;0;ND;ND;71;60;ND;33
035;2018-02-06;19:00;48;0;182;97;86;81;ND;52
035;2018-02-06;21:00;94;12;ND;ND;87;86;ND;60
035;2018-02-06;23:00;10;0;202;114;80;88;ND;64
035;2018-02-06;1:00;56;10;ND;98;60;ND;ND;ND
035;2018-02-06;3:00;10;0;84;98;52;58;ND;59
035;2018-02-06;5:00;54;20;ND;ND;ND;48;ND;ND
035;2018-02-06;7:00;9;0;39;ND;ND;23;ND;23
035;2018-02-06;9:00;150;0;ND;ND;ND;ND;ND;ND
036;2018-02-07;11:00;ND;ND;23;17;48;ND;ND;21
036;2018-02-07;13:00;ND;ND;ND;ND;ND;ND;ND;ND
036;2018-02-07;15:00;39;14;31;34;28;30;ND;18
036;2018-02-07;17:00;107;10;69;97;50;45;ND;30
036;2018-02-07;19:00;3;0;122;105;67;60;ND;38
036;2018-02-07;21:00;108;8;180;156;62;54;ND;35
036;2018-02-07;23:00;41;0;191;143;79;76;ND;59
036;2018-02-08;1:00;136;0;163;124;92;ND;ND;ND
036;2018-02-08;3:00;24;4;153;56;63;69;ND;49
036;2018-02-08;5:00;93;10;141;ND;ND;41;ND;ND
036;2018-02-08;7:00;30;20;ND;ND;ND;ND;ND;ND
037;2018-02-08;9:00;ND;ND;ND;ND;ND;ND;ND;ND
037;2018-02-08;11:00;ND;ND;ND;ND;16;20;ND;21
037;2018-02-08;13:00;ND;ND;ND;ND;ND;ND;ND;ND
037;2018-02-08;15:00;23;0;41;13;23;20;ND;30
037;2018-02-08;17:00;125;20;90;21;38;40;ND;16
037;2018-02-08;19:00;35;0;104;32;48;44;ND;18
037;2018-02-08;21:00;14;0;ND;71;ND;60;ND;30
037;2018-02-08;23:00;23;4;180;95;70;ND;ND;43
037;2018-02-09;1:00;48;16;197;ND;45;36;ND;56
037;2018-02-09;3:00;24;0;134;119;ND;62;ND;ND
037;2018-02-09;5:00;81;12;ND;ND;ND;ND;ND;ND
038;2018-02-09;9:00;10;0;ND;ND;ND;ND;ND;ND
038;2018-02-09;11:00;ND;ND;14;12;17;15;ND;13
038;2018-02-09;13:00;63;0;24;16;20;19;ND;14
038;2018-02-09;15:00;8;0;51;46;42;37;ND;23
038;2018-02-09;17:00;131;14;ND;74;50;49;ND;35
038;2018-02-09;19:00;20;0;158;86;62;57;ND;40
038;2018-02-09;21:00;70;0;ND;ND;65;ND;ND;55
038;2018-02-09;23:00;30;0;136;64;62;63;ND;56
038;2018-02-10;1:00;122;12;128;ND;51;50;ND;51
038;2018-02-10;3:00;7;8;106;ND;ND;49;ND;33
038;2018-02-10;5:00;96;4;ND;ND;ND;25;ND;38
039;2018-02-10;9:00;ND;ND;19;13;19;ND;ND;ND
039;2018-02-10;11:00;8;0;34;14;21;18;ND;14
039;2018-02-10;13:00;149;12;72;23;35;28;ND;17
039;2018-02-10;15:00;10;0;125;62;59;54;ND;31
039;2018-02-10;17:00;121;0;ND;88;ND;56;ND;34
039;2018-02-10;19:00;15;0;240;126;86;87;ND;50
039;2018-02-10;21:00;74;0;137;ND;92;ND;ND;60
039;2018-02-10;23:00;45;0;222;173;76;70;ND;74
039;2018-02-11;1:00;144;8;ND;146;39;42;ND;65
039;2018-02-11;3:00;86;0;105;89;54;54;ND;43
039;2018-02-11;5:00;128;4;67;ND;ND;30;ND;24
039;2018-02-11;7:00;17;0;ND;ND;ND;ND;ND;ND
040;2018-02-11;9:00;ND;ND;ND;ND;16;ND;ND;ND
040;2018-02-11;11:00;ND;ND;15;13;28;ND;ND;11
040;2018-02-11;13:00;33;0;ND;19;24;21;ND;22
040;2018-02-11;15:00;89;4;58;27;38;35;ND;21
040;2018-02-11;17:00;35;2;147;ND;76;65;ND;46
040;2018-02-11;19:00;20;4;181;144;88;80;ND;53
040;2018-02-11;21:00;52;12;190;184;91;82;ND;76
040;2018-02-11;23:00;8;0;184;142;66;58;ND;74
040;2018-02-12;1:00;133;0;ND;ND;73;69;ND;63
040;2018-02-12;3:00;7;0;104;153;28;27;ND;47
040;2018-02-12;5:00;33;0;ND;ND;33;ND;ND;ND
040;2018-02-12;7:00;25;0;ND;ND;17;ND;ND;ND
041;2018-02-12;9:00;ND;ND;ND;ND;ND;ND;ND;ND
041;2018-02-12;11:00;27;ND;15;12;ND;9;ND;10
041;2018-02-12;13:00;ND;ND;ND;14;27;23;ND;20
041;2018-02-12;15:00;8;0;31;25;26;23;ND;18
041;2018-02-12;17:00;62;12;70;ND;41;29;ND;22
041;2018-02-12;19:00;8;0;105;108;56;54;ND;57
041;2018-02-12;21:00;91;20;130;ND;57;ND;ND;55
041;2018-02-12;23:00;5;0;170;154;73;70;ND;67
041;2018-02-13;1:00;116;0;145;133;84;55;ND;68
041;2018-02-13;3:00;25;0;144;149;59;56;ND;66
041;2018-02-13;5:00;58;0;125;87;56;ND;ND;ND
041;2018-02-13;7:00;86;4;210;ND;30;ND;ND;ND
042;2018-02-13;9:00;ND;ND;ND;ND;ND;ND;ND;ND
042;2018-02-13;11:00;ND;ND;20;15;33;31;ND;19
042;2018-02-13;13:00;ND;ND;ND;ND;ND;ND;ND;ND
042;2018-02-13;15:00;63;4;31;24;35;29;ND;16
042;2018-02-13;17:00;99;12;66;35;23;ND;ND;23
042;2018-02-13;19:00;8;0;96;68;54;50;ND;26
042;2018-02-13;21:00;85;0;158;108;68;57;ND;34
042;2018-02-13;23:00;5;0;176;124;82;72;ND;ND
042;2018-02-14;1:00;88;0;ND;119;ND;83;ND;48
042;2018-02-14;3:00;10;0;293;105;87;66;ND;40
042;2018-02-14;5:00;111;16;ND;103;94;ND;ND;53
042;2018-02-14;7:00;2;0;76;ND;64;ND;ND;ND
042;2018-02-14;9:00;93;0;101;ND;64;ND;ND;ND
043;2018-02-14;11:00;49;16;20;16;ND;ND;ND;ND
043;2018-02-14;13:00;ND;ND;ND;ND;ND;ND;ND;ND
043;2018-02-14;15:00;9;0;33;21;18;19;ND;16
043;2018-02-14;17:00;145;4;ND;ND;36;30;ND;21
043;2018-02-14;19:00;8;0;67;111;40;39;ND;23
043;2018-02-14;21:00;78;12;ND;ND;48;87;ND;62
043;2018-02-14;23:00;10;0;109;142;50;48;ND;ND
043;2018-02-15;1:00;127;10;ND;ND;62;55;ND;62
043;2018-02-15;3:00;5;0;95;157;77;ND;ND;63
043;2018-02-15;5:00;80;8;ND;ND;54;50;ND;57
043;2018-02-15;7:00;2;4;47;ND;ND;30;ND;43
043;2018-02-15;9:00;57;0;ND;ND;ND;ND;ND;ND
043;2018-02-15;11:00;122;0;ND;ND;ND;ND;ND;ND
044;2018-02-15;11:00;ND;ND;ND;ND;ND;110;ND;ND
044;2018-02-15;13:00;ND;ND;ND;ND;34;ND;ND;32
044;2018-02-15;15:00;8;4;38;20;31;32;ND;25
044;2018-02-15;17:00;68;0;ND;ND;36;36;ND;24
044;2018-02-15;19:00;8;0;106;90;48;43;ND;31
044;2018-02-15;21:00;101;12;ND;ND;74;60;ND;61
044;2018-02-15;23:00;19;20;201;198;79;73;ND;71
044;2018-02-16;1:00;33;4;254;166;101;86;ND;ND
044;2018-02-16;3:00;7;0;275;155;69;68;ND;76
044;2018-02-16;5:00;8;0;153;101;ND;74;ND;56
044;2018-02-16;7:00;2;4;130;51;54;52;ND;53
044;2018-02-16;9:00;130;0;ND;ND;32;ND;ND;ND
045;2018-02-16;11:00;ND;ND;ND;ND;ND;ND;ND;ND
045;2018-02-16;13:00;ND;ND;ND;ND;ND;ND;ND;ND
045;2018-02-16;15:00;10;0;29;14;26;24;ND;22
045;2018-02-16;17:00;56;8;47;23;34;28;ND;12
045;2018-02-16;19:00;25;0;67;54;41;37;ND;14
045;2018-02-16;21:00;46;12;ND;ND;ND;ND;ND;ND
045;2018-02-16;23:00;122;10;110;ND;ND;ND;ND;ND
045;2018-02-17;1:00;125;0;132;111;64;61;ND;49
045;2018-02-17;3:00;36;0;131;86;66;ND;ND;52
045;2018-02-17;5:00;51;0;115;85;51;ND;ND;46
045;2018-02-17;7:00;8;0;228;ND;40;31;ND;ND
046;2018-02-17;13:00;ND;ND;ND;ND;ND;ND;ND;ND
046;2018-02-17;15:00;ND;ND;19;36;35;21;ND;18
046;2018-02-17;17:00;52;12;ND;62;26;24;ND;14
046;2018-02-17;19:00;50;0;95;83;44;31;ND;18
046;2018-02-17;21:00;37;0;ND;115;46;40;ND;ND
046;2018-02-17;23:00;91;0;118;115;78;62;ND;50
046;2018-02-17;1:00;98;0;ND;168;62;49;ND;48
046;2018-02-17;3:00;68;0;122;95;103;50;ND;52
046;2018-02-17;5:00;64;8;ND;115;ND;65;ND;ND
046;2018-02-17;7:00;7;0;127;ND;ND;ND;ND;ND
047;2018-02-18;13:00;ND;ND;12;13;26;18;ND;14
047;2018-02-18;15:00;14;ND;17;15;17;15;ND;13
047;2018-02-18;17:00;86;4;ND;39;25;24;ND;16
047;2018-02-18;19:00;63;0;81;86;43;39;ND;20
047;2018-02-18;21:00;10;8;ND;82;56;53;ND;33
047;2018-02-18;23:00;15;0;165;110;74;56;ND;ND
047;2018-02-19;1:00;89;0;ND;ND;70;64;ND;45
047;2018-02-19;3:00;14;0;164;187;82;65;ND;40
047;2018-02-19;5:00;108;10;ND;121;79;34;ND;46
047;2018-02-19;7:00;8;0;329;ND;51;ND;ND;41
047;2018-02-19;9:00;51;12;ND;ND;ND;ND;ND;ND
048;2018-02-19;13:00;ND;ND;ND;20;ND;26;ND;ND
048;2018-02-19;15:00;ND;ND;16;27;19;14;ND;32
048;2018-02-19;17:00;8;0;ND;65;25;21;ND;24
048;2018-02-19;19:00;8;0;54;145;36;30;ND;40
048;2018-02-19;21:00;149;4;ND;ND;ND;49;ND;62
048;2018-02-19;23:00;5;0;157;143;63;54;ND;ND
048;2018-02-20;1:00;30;12;ND;158;96;72;ND;75
048;2018-02-20;3:00;10;0;215;144;25;ND;ND;69
048;2018-02-20;5:00;70;20;153;136;ND;65;ND;68
048;2018-02-20;7:00;2;0;186;ND;ND;52;ND;75
048;2018-02-20;11:00;140;24;ND;ND;ND;ND;ND;ND
049;2018-02-20;13:00;ND;ND;ND;ND;34;ND;ND;15
049;2018-02-20;15:00;ND;ND;20;15;27;ND;ND;19
049;2018-02-20;17:00;70;0;34;23;35;37;ND;19
049;2018-02-20;19:00;74;0;49;58;34;ND;ND;30
049;2018-02-20;21:00;89;14;78;106;ND;44;ND;30
049;2018-02-20;23:00;5;36;128;145;ND;66;ND;ND
049;2018-02-21;1:00;73;42;158;133;49;39;ND;53
049;2018-02-21;2:00;18;28;ND;ND;ND;ND;ND;ND
049;2018-02-21;3:00;102;20;ND;460;32;ND;ND;36
049;2018-02-21;5:00;35;36;172;147;79;ND;ND;62
049;2018-02-21;7:00;6;12;128;129;70;66;ND;71
049;2018-02-21;9:00;48;4;ND;ND;ND;49;ND;32
049;2018-02-21;11:00;2;10;95;ND;ND;26;ND;ND
049;2018-02-21;13:00;150;12;ND;ND;ND;29;ND;ND
049;2018-02-21;15:00;121;0;ND;ND;ND;32;ND;ND
049;2018-02-21;17:00;2;0;ND;ND;ND;ND;ND;ND
050;2018-02-21;19:00;ND;ND;ND;ND;ND;ND;ND;ND
050;2018-02-21;21:00;ND;ND;33;17;36;ND;ND;20
050;2018-02-21;23:00;58;0;45;23;30;ND;ND;ND
050;2018-02-22;1:00;92;12;ND;ND;39;31;ND;ND
050;2018-02-22;3:00;41;0;82;113;ND;50;ND;36
050;2018-02-22;5:00;56;0;ND;ND;56;49;ND;44
050;2018-02-22;7:00;58;16;142;125;59;50;ND;60
050;2018-02-22;9:00;86;20;116;174;67;56;ND;72
050;2018-02-22;11:00;20;24;118;116;68;ND;ND;ND
050;2018-02-22;13:00;70;30;52;51;ND;ND;ND;ND
050;2018-02-22;15:00;2;0;61;43;ND;ND;ND;ND
050;2018-02-22;17:00;49;0;ND;ND;ND;ND;ND;ND
051;2018-02-22;19:00;ND;ND;ND;ND;ND;ND;ND;ND
051;2018-02-22;21:00;ND;ND;13;21;15;ND;ND;ND
051;2018-02-22;23:00;81;0;13;39;17;ND;ND;18
051;2018-02-23;1:00;20;0;ND;56;18;14;ND;16
051;2018-02-23;3:00;18;0;43;80;33;ND;ND;ND
051;2018-02-23;5:00;49;0;ND;109;51;35;ND;42
051;2018-02-23;7:00;8;12;133;112;66;ND;ND;49
051;2018-02-23;9:00;91;10;166;140;83;ND;ND;ND
051;2018-02-23;11:00;8;16;137;46;71;74;ND;ND
051;2018-02-23;13:00;8;20;153;116;ND;56;ND;69
051;2018-02-23;15:00;25;0;128;ND;ND;60;ND;42
051;2018-02-23;17:00;60;8;ND;ND;ND;ND;ND;ND
052;2018-02-23;19:00;ND;ND;ND;ND;ND;ND;ND;ND
052;2018-02-23;21:00;ND;ND;46;12;8;ND;ND;ND
052;2018-02-23;23:00;ND;ND;34;15;ND;17;ND;ND
052;2018-02-24;1:00;76;4;48;22;22;20;ND;20
052;2018-02-24;3:00;20;10;79;45;37;33;ND;26
052;2018-02-24;5:00;128;12;105;84;51;45;ND;36
052;2018-02-24;7:00;50;0;114;120;55;47;ND;54
052;2018-02-24;9:00;78;0;ND;ND;ND;59;ND;67
052;2018-02-24;11:00;14;0;126;168;81;52;ND;52
052;2018-02-24;13:00;63;0;ND;ND;74;ND;ND;ND
052;2018-02-24;15:00;15;0;124;113;72;50;ND;ND
052;2018-02-24;17:00;58;0;ND;ND;ND;ND;ND;ND
053;2018-02-24;21:00;ND;ND;ND;ND;ND;ND;ND;ND
053;2018-02-25;23:00;ND;ND;25;ND;18;20;ND;19
053;2018-02-25;1:00;ND;ND;ND;ND;ND;ND;ND;ND
053;2018-02-25;3:00;30;0;35;28;56;50;ND;46
053;2018-02-25;5:00;39;4;63;45;45;42;ND;36
053;2018-02-25;7:00;86;0;81;90;36;34;ND;28
053;2018-02-25;9:00;73;12;ND;ND;44;ND;ND;29
053;2018-02-25;11:00;71;0;110;82;37;41;ND;ND
053;2018-02-25;13:00;7;0;ND;91;ND;52;ND;50
053;2018-02-25;15:00;18;0;117;102;59;57;ND;40
053;2018-02-25;17:00;91;0;118;159;59;ND;ND;43
053;2018-02-25;19:00;50;0;104;84;55;53;ND;48
053;2018-02-25;21:00;47;0;ND;ND;41;ND;ND;71
053;2018-02-25;23:00;14;12;ND;ND;32;ND;ND;36
053;2018-02-25;1:00;63;4;ND;ND;ND;ND;ND;ND
054;2018-02-26;1:00;ND;ND;ND;ND;ND;ND;ND;ND
054;2018-02-26;3:00;ND;ND;30;15;ND;22;ND;ND
054;2018-02-26;5:00;30;12;64;20;71;43;ND;31
054;2018-02-26;7:00;18;0;28;29;43;36;ND;40
054;2018-02-26;9:00;99;16;ND;ND;32;24;ND;31
054;2018-02-26;11:00;8;0;81;87;51;41;ND;36
054;2018-02-26;13:00;68;20;ND;ND;97;47;ND;46
054;2018-02-26;15:00;88;0;ND;49;ND;52;ND;61
054;2018-02-26;17:00;93;0;ND;139;ND;50;ND;ND
054;2018-02-26;19:00;7;0;92;137;50;42;ND;61
054;2018-02-26;21:00;126;0;ND;ND;33;38;ND;40
054;2018-02-26;23:00;30;0;98;ND;45;42;ND;29
054;2018-02-26;1:00;74;4;ND;ND;ND;ND;ND;ND
055;2018-02-27;3:00;ND;ND;ND;ND;ND;ND;ND;ND
055;2018-02-27;5:00;ND;ND;ND;ND;ND;ND;ND;ND
055;2018-02-27;7:00;ND;ND;46;18;ND;43;ND;ND
055;2018-02-27;9:00;63;0;57;24;ND;36;ND;24
055;2018-02-27;11:00;20;0;76;74;48;ND;ND;32
055;2018-02-27;13:00;34;0;103;92;55;ND;ND;24
055;2018-02-27;15:00;32;12;113;123;58;ND;ND;48
055;2018-02-27;17:00;19;16;ND;ND;51;53;ND;50
055;2018-02-27;19:00;7;20;152;160;ND;52;ND;64
055;2018-02-27;21:00;148;0;ND;ND;65;90;ND;ND
055;2018-02-27;23:00;1;0;120;192;67;ND;ND;ND
055;2018-02-28;1:00;140;0;145;203;42;36;ND;100
055;2018-02-28;3:00;25;0;143;170;27;24;ND;69
055;2018-02-28;5:00;86;10;ND;ND;ND;38;ND;70
055;2018-02-28;7:00;20;0;ND;ND;ND;49;ND;15
056;2018-02-28;9:00;69;12;ND;ND;ND;ND;ND;ND
056;2018-02-28;11:00;52;16;19;18;ND;ND;ND;ND
056;2018-02-28;13:00;32;0;ND;ND;28;ND;ND;17
056;2018-02-28;15:00;8;4;21;33;19;30;ND;19
056;2018-02-28;17:00;2;0;30;47;17;15;ND;20
056;2018-02-28;19:00;2;0;67;78;66;29;ND;29
056;2018-02-28;21:00;121;0;85;109;ND;47;ND;50
056;2018-02-28;23:00;2;0;125;109;ND;48;ND;ND
056;2018-03-01;1:00;92;0;126;110;51;46;ND;ND
056;2018-03-01;3:00;5;0;130;45;58;ND;ND;24
056;2018-03-01;5:00;134;0;123;ND;74;ND;ND;73
056;2018-03-01;7:00;8;0;90;ND;103;ND;ND;11
056;2018-03-01;9:00;79;12;ND;ND;ND;ND;ND;ND
056;2018-03-01;11:00;105;0;ND;ND;ND;ND;ND;ND
057;2018-03-01;11:00;ND;ND;ND;ND;ND;ND;ND;ND
057;2018-03-01;13:00;ND;ND;ND;ND;ND;ND;ND;ND
057;2018-03-01;15:00;ND;ND;16;18;ND;24;ND;ND
057;2018-03-01;17:00;78;12;25;36;ND;28;ND;18
057;2018-03-01;19:00;20;4;88;59;ND;44;ND;27
057;2018-03-01;21:00;73;0;93;81;57;45;ND;36
057;2018-03-01;23:00;8;0;108;107;59;49;ND;ND
057;2018-03-02;1:00;47;12;ND;ND;63;55;ND;63
057;2018-03-02;3:00;ND;16;165;57;65;91;ND;44
057;2018-03-02;5:00;36;10;ND;ND;ND;65;ND;55
057;2018-03-02;7:00;34;8;80;ND;ND;55;ND;21
057;2018-03-02;9:00;34;20;ND;ND;ND;ND;ND;ND
057;2018-03-02;11:00;75;4;ND;ND;ND;ND;ND;ND
058;2018-03-02;13:00;ND;ND;14;14;11;ND;ND;ND
058;2018-03-02;15:00;ND;ND;35;14;19;ND;ND;ND
058;2018-03-02;17:00;8;0;34;14;28;ND;ND;ND
058;2018-03-02;19:00;8;0;58;24;30;ND;ND;8
058;2018-03-02;21:00;146;0;90;47;44;42;ND;24
058;2018-03-02;23:00;50;0;110;75;54;51;ND;27
058;2018-03-03;1:00;73;4;ND;ND;53;27;ND;23
058;2018-03-03;3:00;8;0;103;146;ND;68;ND;50
058;2018-03-03;5:00;99;8;ND;ND;ND;59;ND;36
058;2018-03-03;7:00;8;0;60;68;ND;44;ND;46
058;2018-03-03;9:00;59;12;ND;ND;70;48;ND;ND
058;2018-03-03;11:00;7;10;ND;ND;ND;ND;ND;ND
059;2018-03-03;13:00;ND;ND;20;42;ND;ND;ND;ND
059;2018-03-03;15:00;ND;ND;22;40;18;ND;ND;25
059;2018-03-03;17:00;5;0;34;70;ND;18;ND;24
059;2018-03-03;19:00;10;0;64;172;36;30;ND;32
059;2018-03-03;21:00;138;4;100;ND;54;44;ND;37
059;2018-03-03;23:00;10;12;126;224;71;58;ND;52
059;2018-03-04;1:00;79;20;116;238;76;72;ND;ND
059;2018-03-04;3:00;20;4;131;192;76;73;ND;56
059;2018-03-04;5:00;120;0;105;160;ND;71;ND;64
059;2018-03-04;7:00;30;0;105;114;ND;81;ND;40
059;2018-03-04;9:00;84;12;ND;ND;ND;15;ND;ND
059;2018-03-04;11:00;78;10;ND;ND;ND;ND;ND;ND
060;2018-03-04;13:00;ND;ND;ND;ND;ND;ND;ND;ND
060;2018-03-04;15:00;ND;ND;27;20;16;ND;ND;ND
060;2018-03-04;17:00;2;0;22;25;19;20;ND;20
060;2018-03-04;19:00;2;0;42;44;24;20;ND;19
060;2018-03-04;21:00;96;4;94;73;29;43;ND;29
060;2018-03-04;23:00;25;0;101;92;ND;52;ND;39
060;2018-03-05;1:00;92;0;122;104;ND;51;ND;50
060;2018-03-05;3:00;20;10;139;117;60;50;ND;66
060;2018-03-05;5:00;121;14;123;129;84;ND;ND;73
060;2018-03-05;7:00;2;0;130;175;94;ND;ND;56
060;2018-03-05;9:00;60;12;120;ND;56;ND;ND;30
060;2018-03-05;11:00;55;8;ND;ND;ND;ND;ND;ND
061;2018-03-05;13:00;ND;ND;ND;ND;ND;ND;ND;ND
061;2018-03-05;15:00;ND;ND;ND;13;ND;23;ND;ND
061;2018-03-05;17:00;10;0;26;27;16;18;ND;20
061;2018-03-05;19:00;10;8;34;53;55;58;ND;26
061;2018-03-05;21:00;106;12;70;80;49;ND;ND;47
061;2018-03-05;23:00;50;10;88;87;58;60;ND;46
061;2018-03-05;1:00;115;6;86;88;59;55;ND;43
061;2018-03-05;3:00;30;4;123;89;ND;57;ND;ND
061;2018-03-05;5:00;106;12;114;91;ND;50;ND;63
061;2018-03-05;7:00;8;20;149;ND;ND;52;ND;53
061;2018-03-05;9:00;145;8;146;ND;ND;68;ND;16
061;2018-03-05;11:00;143;10;ND;ND;ND;ND;ND;ND
062;2018-03-06;15:00;ND;ND;14;13;24;ND;ND;ND
062;2018-03-06;17:00;59;4;ND;14;15;ND;ND;17
062;2018-03-06;19:00;20;0;56;29;22;23;ND;18
062;2018-03-06;0,875;116;10;ND;ND;35;34;ND;21
062;2018-03-06;23:00;50;0;144;101;63;50;ND;34
062;2018-03-07;1:00;83;12;ND;ND;ND;63;ND;58
062;2018-03-07;3:00;30;0;164;165;105;76;ND;64
062;2018-03-07;5:00;38;8;120;ND;ND;81;ND;75
062;2018-03-07;7:00;7;0;99;166;69;ND;ND;ND
062;2018-03-07;9:00;64;4;144;ND;ND;ND;ND;41
063;2018-03-07;15:00;ND;ND;11;25;ND;32;ND;ND
063;2018-03-07;17:00;ND;ND;ND;ND;ND;ND;ND;ND
063;2018-03-07;19:00;104;20;16;60;11;12;ND;26
063;2018-03-07;21:00;37;4;ND;81;13;13;ND;36
063;2018-03-07;23:00;25;0;46;190;27;25;ND;ND
063;2018-03-08;1:00;10;0;65;100;30;31;ND;ND
063;2018-03-08;3:00;25;8;68;97;ND;38;ND;47
063;2018-03-08;5:00;131;10;115;94;ND;53;ND;ND
063;2018-03-08;7:00;17;0;62;32;62;ND;ND;ND
063;2018-03-08;9:00;41;0;ND;ND;ND;69;ND;ND
063;2018-03-07;11:00;6;0;173;ND;ND;43;ND;ND
063;2018-03-08;13:00;127;0;ND;ND;ND;ND;ND;ND
064;2018-03-08;15:00;ND;ND;ND;ND;ND;ND;ND;ND
064;2018-03-08;17:00;ND;ND;18;13;12;ND;ND;13
064;2018-03-08;19:00;20;4;26;13;17;16;ND;13
064;2018-03-08;21:00;73;8;68;17;21;20;ND;20
064;2018-03-08;23:00;2;0;98;25;36;34;ND;22
064;2018-03-09;1:00;74;0;117;51;46;43;ND;30
064;2018-03-09;3:00;5;0;108;87;ND;53;ND;ND
064;2018-03-09;5:00;68;12;100;113;66;ND;ND;56
064;2018-03-09;7:00;20;10;88;182;42;ND;ND;60
064;2018-03-09;9:00;121;20;ND;ND;51;ND;ND;71
064;2018-03-09;11:00;10;24;46;ND;29;ND;ND;45
064;2018-03-09;13:00;89;30;ND;ND;ND;ND;ND;ND
064;2018-03-09;15:00;121;42;ND;ND;ND;ND;ND;ND
064;2018-03-09;16:00;84;32;ND;ND;ND;ND;ND;ND
065;2018-03-09;17:00;ND;ND;17;26;ND;16;ND;ND
065;2018-03-09;19:00;ND;ND;18;21;ND;10;ND;16
065;2018-03-09;21:00;75;24;34;22;16;14;ND;15
065;2018-03-09;23:00;25;0;51;23;22;21;ND;12
065;2018-03-10;1:00;91;12;ND;ND;43;38;ND;14
065;2018-03-10;3:00;25;4;130;89;53;43;ND;46
065;2018-03-10;5:00;148;8;ND;ND;62;42;ND;52
065;2018-03-10;7:00;35;0;114;160;64;ND;ND;59
065;2018-03-10;9:00;142;0;167;215;88;ND;ND;ND
065;2018-03-10;11:00;10;0;66;ND;40;ND;ND;ND
065;2018-03-10;13:00;49;12;ND;ND;ND;ND;ND;ND
065;2018-03-10;15:00;71;4;ND;ND;ND;ND;ND;ND
066;2018-03-10;17:00;ND;ND;20;14;ND;15;ND;11
066;2018-03-10;19:00;ND;ND;15;33;21;14;ND;11
066;2018-03-10;21:00;81;4;ND;ND;25;21;ND;10
066;2018-03-10;23:00;22;8;94;56;44;37;ND;14
066;2018-03-11;1:00;38;12;83;63;ND;39;ND;28
066;2018-03-11;3:00;ND;10;98;73;40;46;ND;ND
066;2018-03-11;5:00;122;0;ND;ND;ND;ND;ND;ND
066;2018-03-11;7:00;17;0;122;120;57;45;ND;46
066;2018-03-11;9:00;94;12;93;157;53;54;ND;58
066;2018-03-11;11:00;57;20;ND;ND;ND;ND;ND;ND
066;2018-03-11;13:00;44;4;96;154;ND;44;ND;ND
066;2018-03-11;15:00;15;10;76;ND;ND;36;ND;ND
067;2018-03-11;19:00;ND;ND;ND;ND;ND;ND;ND;ND
067;2018-03-11;21:00;ND;ND;ND;10;54;ND;ND;40
067;2018-03-11;23:00;36;10;68;42;74;56;ND;ND
067;2018-03-12;1:00;79;8;ND;ND;ND;ND;ND;ND
067;2018-03-12;3:00;20;4;71;40;80;51;ND;28
067;2018-03-12;5:00;39;20;75;40;ND;51;ND;ND
067;2018-03-12;7:00;63;24;110;50;54;42;ND;49
067;2018-03-12;9:00;118;30;121;78;42;ND;ND;39
067;2018-03-12;11:00;17;0;88;95;39;38;ND;50
067;2018-03-12;13:00;93;0;78;110;ND;40;ND;47
067;2018-03-12;15:00;8;24;77;ND;ND;45;ND;58
067;2018-03-12;17:00;139;16;109;ND;ND;36;ND;ND
067;2018-03-12;19:00;70;12;82;ND;ND;41;ND;ND
068;2018-03-12;23:00;ND;ND;24;33;33;ND;ND;17
068;2018-03-13;1:00;ND;ND;39;31;36;33;ND;14
068;2018-03-13;3:00;19;4;67;36;43;39;ND;18
068;2018-03-13;5:00;69;12;98;55;53;46;ND;23
068;2018-03-13;7:00;8;0;131;67;66;58;ND;34
068;2018-03-13;9:00;126;0;131;101;ND;66;ND;47
068;2018-03-13;11:00;68;0;160;110;45;ND;ND;47
068;2018-03-13;13:00;132;12;139;157;57;54;ND;ND
068;2018-03-13;15:00;7;4;99;159;60;54;ND;ND
068;2018-03-13;17:00;127;4;98;ND;ND;31;ND;41
068;2018-03-13;19:00;2;10;ND;ND;ND;ND;ND;ND
069;2018-03-13;23:00;ND;ND;20;14;22;ND;ND;13
069;2018-03-14;1:00;54;0;64;16;57;ND;ND;21
069;2018-03-14;3:00;72;7;ND;ND;ND;ND;ND;ND
069;2018-03-14;5:00;46;33;128;49;78;69;ND;31
069;2018-03-14;7:00;40;35;125;38;69;73;ND;30
